%Data filename =  
%Sum of power =    1544.0160897
%Multiplication factor for 0.01% FDR = 5.69023 Chi2 CL=  99.999971%
%Multiplication factor for  0.1% FDR = 5.33077 Chi2 CL=  99.999898%
%Multiplication factor for   1% FDR = 4.02522 Chi2 CL=  99.991430%
%Multiplication factor for   5% FDR = 3.28925 Chi2 CL=  99.907210%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
      0.0968746       10.3226194        4.7074246        1.4215227        4.6757461        5.7219460        7.5778102        8.0887865
      0.0974996       10.2564487        4.8684953        1.4119545        4.6442737        5.6834317        7.5268041        8.0343410
      0.0981246       10.1911210        4.1426646        1.4026685        4.6137298        5.6460535        7.4773026        7.9815016
      0.0987496       10.1266203        3.1209562        1.3936565        4.5840869        5.6097781        7.4292616        7.9302212
      0.0993746       10.0629308        2.7126807        1.3849101        4.5553179        5.5745720        7.3826367        7.8804523
      0.0999996       10.0000375        2.6884588        1.3764211        4.5273953        5.5404017        7.3373836        7.8321478
      0.1006246        9.9379255        2.2939271        1.3681810        4.5002917        5.5072337        7.2934578        7.7852600
      0.1012496        9.8765802        1.5256247        1.3601816        4.4739797        5.4750344        7.2508149        7.7397417
      0.1018746        9.8159877        0.8931457        1.3524146        4.4484320        5.4437704        7.2094107        7.6955455
      0.1024996        9.7561341        0.6967245        1.3448716        4.4236214        5.4134083        7.1692010        7.6526245
      0.1031246        9.6970061        0.8521977        1.3375446        4.3995208        5.3839152        7.1301419        7.6109317
      0.1037496        9.6385904        1.0257888        1.3304252        4.3761033        5.3552580        7.0921901        7.5704207
      0.1043746        9.5808743        0.9850269        1.3235053        4.3533422        5.3274042        7.0553021        7.5310454
      0.1049996        9.5238452        0.8224561        1.3167771        4.3312114        5.3003215        7.0194354        7.4927601
      0.1056246        9.4674911        0.7426314        1.3102325        4.3096845        5.2739781        6.9845477        7.4555199
      0.1062496        9.4118000        0.8236431        1.3038637        4.2887360        5.2483423        6.9505972        7.4192801
      0.1068746        9.3567602        1.0267826        1.2976631        4.2683405        5.2233833        6.9175429        7.3839970
      0.1074996        9.3023605        1.3020033        1.2916229        4.2484730        5.1990704        6.8853444        7.3496273
      0.1081246        9.2485896        1.6601429        1.2857359        4.2291090        5.1753737        6.8539618        7.3161286
      0.1087496        9.1954368        2.1038790        1.2799946        4.2102243        5.1522636        6.8233562        7.2834592
      0.1093746        9.1428914        2.4162148        1.2743918        4.1917955        5.1297113        6.7934892        7.2515783
      0.1099996        9.0909432        2.2256822        1.2689206        4.1737993        5.1076885        6.7643234        7.2204458
      0.1106246        9.0395819        1.5548054        1.2635741        4.1562131        5.0861674        6.7358222        7.1900228
      0.1112496        8.9887978        0.9599283        1.2583454        4.1390149        5.0651211        6.7079497        7.1602708
      0.1118746        8.9385810        0.8217418        1.2532282        4.1221831        5.0445232        6.6806710        7.1311527
      0.1124996        8.8889222        0.9219855        1.2482160        4.1056967        5.0243478        6.6539520        7.1026320
      0.1131246        8.8398122        0.8946007        1.2433026        4.0895351        5.0045701        6.6277595        7.0746733
      0.1137496        8.7912418        0.7392005        1.2384818        4.0736784        4.9851655        6.6020612        7.0472422
      0.1143746        8.7432022        0.7440403        1.2337479        4.0581073        4.9661103        6.5768257        7.0203050
      0.1149996        8.6956848        1.0617119        1.2290950        4.0428029        4.9473816        6.5520224        6.9938292
      0.1156246        8.6486811        1.5448851        1.2245177        4.0277469        4.9289568        6.5276217        6.9677831
      0.1162496        8.6021828        1.9599745        1.2200105        4.0129215        4.9108142        6.5035947        6.9421360
      0.1168746        8.5561818        2.1885768        1.2155681        3.9983095        4.8929328        6.4799136        6.9168581
      0.1174996        8.5106702        2.2292771        1.2111856        3.9838942        4.8752921        6.4565513        6.8919204
      0.1181246        8.4656402        2.1013719        1.2068579        3.9696593        4.8578721        6.4334813        6.8672948
      0.1187496        8.4210842        1.8167621        1.2025802        3.9555892        4.8406537        6.4106783        6.8429542
      0.1193746        8.3769948        1.4979774        1.1983481        3.9416684        4.8236182        6.3881175        6.8188721
      0.1199996        8.3333646        1.3282131        1.1941568        3.9278824        4.8067475        6.3657749        6.7950229
      0.1206245        8.2901865        1.2708122        1.1900021        3.9142166        4.7900240        6.3436273        6.7713818
      0.1212495        8.2474536        1.1291816        1.1858798        3.9006572        4.7734307        6.3216520        6.7479248
      0.1218745        8.2051590        0.8631532        1.1817857        3.8871906        4.7569510        6.2998272        6.7246284
      0.1224995        8.1632959        0.5863362        1.1777158        3.8738038        4.7405688        6.2781317        6.7014699
      0.1231245        8.1218579        0.4140257        1.1736663        3.8604839        4.7242686        6.2565447        6.6784272
      0.1237495        8.0808384        0.4349553        1.1696334        3.8472186        4.7080352        6.2350461        6.6554790
      0.1243745        8.0402312        0.6709495        1.1656134        3.8339958        4.6918538        6.2136164        6.6326043
      0.1249995        8.0000300        1.0250730        1.1616028        3.8208039        4.6757102        6.1922367        6.6097829
      0.1256245        7.9602289        1.3580758        1.1575980        3.8076313        4.6595902        6.1708884        6.5869951
      0.1262495        7.9208218        1.6342669        1.1535958        3.7944670        4.6434804        6.1495535        6.5642216
      0.1268745        7.8818030        1.8662509        1.1495928        3.7813001        4.6273674        6.1282144        6.5414436
      0.1274995        7.8431667        1.9010884        1.1455858        3.7681201        4.6112384        6.1068541        6.5186429
      0.1281245        7.8049073        1.5590526        1.1415717        3.7549167        4.5950808        6.0854558        6.4958018
      0.1287495        7.7670194        0.9865690        1.1375474        3.7416799        4.5788822        6.0640034        6.4729028
      0.1293745        7.7294976        0.5051177        1.1335100        3.7283998        4.5626307        6.0424809        6.4499290
      0.1299995        7.6923365        0.2327112        1.1294566        3.7150670        4.5463147        6.0208729        6.4268639
      0.1306245        7.6555311        0.1233593        1.1253843        3.7016722        4.5299227        5.9991643        6.4036916
      0.1312495        7.6190762        0.1672184        1.1212904        3.6882062        4.5134438        5.9773406        6.3803962
      0.1318745        7.5829668        0.3569935        1.1171721        3.6746604        4.4968671        5.9553874        6.3569627
      0.1324995        7.5471981        0.5574522        1.1130271        3.6610262        4.4801822        5.9332909        6.3333763
      0.1331245        7.5117653        0.6059833        1.1088526        3.6472953        4.4633790        5.9110377        6.3096225
      0.1337495        7.4766636        0.5378260        1.1046463        3.6334596        4.4464476        5.8886148        6.2856876
      0.1343745        7.4418884        0.5394886        1.1004058        3.6195115        4.4293786        5.8660096        6.2615582
      0.1349995        7.4074352        0.7934779        1.0961288        3.6054435        4.4121628        5.8432100        6.2372212
      0.1356245        7.3732995        1.4505582        1.0918132        3.5912483        4.3947915        5.8202044        6.2126643
      0.1362495        7.3394771        2.4770033        1.0874568        3.5769192        4.3772562        5.7969817        6.1878757
      0.1368745        7.3059635        3.5234341        1.0830577        3.5624495        4.3595489        5.7735313        6.1628439
      0.1374995        7.2727545        4.2028136        1.0786140        3.5478331        4.3416621        5.7498430        6.1375583
      0.1381245        7.2398462        4.3740946        1.0741240        3.5330641        4.3235885        5.7259074        6.1120088
      0.1387495        7.2072342        4.0131868        1.0695858        3.5181370        4.3053215        5.7017156        6.0861857
      0.1393745        7.1749148        3.1799160        1.0649981        3.5030467        4.2868548        5.6772594        6.0600804
      0.1399995        7.1428839        2.2345865        1.0603593        3.4877886        4.2681826        5.6525310        6.0336845
      0.1406245        7.1111378        1.5932999        1.0556681        3.4723582        4.2492996        5.6275236        6.0069909
      0.1412495        7.0796726        1.2389698        1.0509234        3.4567518        4.2302013        5.6022308        5.9799926
      0.1418745        7.0484846        0.9016852        1.0461242        3.4409659        4.2108833        5.5766473        5.9526839
      0.1424995        7.0175702        0.5505107        1.0412695        3.4249976        4.1913422        5.5507681        5.9250597
      0.1431245        6.9869258        0.3895670        1.0363587        3.4088445        4.1715747        5.5245893        5.8971156
      0.1437495        6.9565478        0.6174013        1.0313910        3.3925045        4.1515787        5.4981076        5.8688483
      0.1443745        6.9264329        1.2677868        1.0263660        3.3759762        4.1313521        5.4713208        5.8402552
      0.1449995        6.8965776        2.1062664        1.0212835        3.3592585        4.1108939        5.4442271        5.8113346
      0.1456245        6.8669785        2.8466821        1.0161433        3.3423511        4.0902034        5.4168259        5.7820857
      0.1462495        6.8376325        3.3252676        1.0109454        3.3252540        4.0692808        5.3891171        5.7525085
      0.1468744        6.8085362        3.3118466        1.0056900        3.3079677        4.0481267        5.3611019        5.7226042
      0.1474994        6.7796864        2.7363366        1.0003775        3.2904933        4.0267425        5.3327819        5.6923746
      0.1481244        6.7510802        1.9989894        0.9950082        3.2728326        4.0051301        5.3041598        5.6618224
      0.1487494        6.7227143        1.4743543        0.9895830        3.2549876        3.9832923        5.2752390        5.6309516
      0.1493744        6.6945858        1.1276013        0.9841025        3.2369610        3.9612322        5.2460240        5.5997665
      0.1499994        6.6666917        0.8761377        0.9785678        3.2187559        3.9389538        5.2165197        5.5682728
      0.1506244        6.6390290        0.8173104        0.9729800        3.2003761        3.9164614        5.1867322        5.5364766
      0.1512494        6.6115950        0.9743636        0.9673402        3.1818256        3.8937603        5.1566680        5.5043853
      0.1518744        6.5843868        1.1872408        0.9616500        3.1631090        3.8708559        5.1263348        5.4720066
      0.1524994        6.5574016        1.4521641        0.9559109        3.1442315        3.8477544        5.0957406        5.4393495
      0.1531244        6.5306367        2.0370547        0.9501244        3.1251984        3.8244627        5.0648943        5.4064232
      0.1537494        6.5040894        2.9032485        0.9442924        3.1060156        3.8009877        5.0338055        5.3732381
      0.1543744        6.4777571        3.4729861        0.9384169        3.0866894        3.7773373        5.0024843        5.3398048
      0.1549994        6.4516371        3.4396009        0.9324998        3.0672264        3.7535195        4.9709414        5.3061350
      0.1556244        6.4257269        3.2000698        0.9265431        3.0476336        3.7295428        4.9391881        5.2722405
