"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"1666",358.11,458570,5984,957,136669,2506,18721,171499,3981,3126,51148,1247,453,4847,0.244576424686854,1.03981717147162,1.03724813017031,7.65687711066152,0.267027955919504,4.34709665513039,0.092346563257277,3.87834590821364,-0.460677802913283,-2.29371893111464,2.66779490046977,-1.33107918711158,0.679878844840673,2.89481039209975,-0.868233999567279,-1.11001281158617,1.68495634736346,-2.02902637688756,-3.04163019708456,-0.67140708672222,0.533402038831789,0.00696050286841579,0.00111316865726502,0.158971418202459,0.00291494321327707,0.0217759983622346,0.199485174035835,0.00463064203194573,0.00363611830993779,0.0594946191032304,0.00145049249279988,0.000526923094818241,0.0056379607959912,2,281160,384865,-4.33902371112692,-4.96151383158441,1.21055100774387,-1.9879160556291,-3.33920198719199,-0.982838553106309,3.99887408758135,2.01095803195225,-0.241778812018895,2.78991010890867,-0.313968721137572
"1667",358.31,457972,5961,933,136741,2455,18711,173650,4179,2903,52039,1131,460,5141,0.246412868989278,1.03587622489956,1.03780734055459,6.97968198738421,0.267432194024324,4.35417625164986,0.0920106194093823,3.8824468084186,-0.459122986217778,-2.31371131659036,2.67372738715238,-1.34623447720908,0.684750347756528,2.91268054073452,-0.814289254989789,-1.17861655341307,1.70763219901641,-2.12125904132158,-3.02089002795456,-0.6071136253822,0.53111996622891,0.00691309974996405,0.00108202014204269,0.158581475072946,0.00284711623656463,0.0216995486363995,0.201385635225844,0.00484647607030696,0.00336667146018212,0.0603507461648011,0.00131164499533792,0.000533471881392965,0.00596212813530702,2,281950,380823,-4.34156979463637,-4.98743870374274,1.20871942126621,-1.98897703939585,-3.28084101253458,-0.966095188135976,4.01996186436147,2.03098482496561,-0.364327298423286,2.79002466745088,-0.300604949999727
"1668",358.51,455431,5604,935,136985,2445,18916,172781,4249,3004,51764,1215,472,5169,0.246252185378607,1.03599824377438,1.03767628421688,7.0006491802816,0.267836432129145,4.36125584816933,0.0916746755614877,3.87021068265785,-0.527552912204823,-2.31824229037303,2.66883789010308,-1.35698841775275,0.688974584102045,2.90099135594132,-0.80434987954691,-1.1510888067777,1.69566138627984,-2.05628946388707,-3.00180983407617,-0.608354294465682,0.530205944328673,0.00652409280882918,0.00108851298648381,0.159475883907471,0.00284643235502986,0.0220217236923292,0.201149050607122,0.00494662211718686,0.00349721177689558,0.0602628729757733,0.00141448478992281,0.000549495325797176,0.00601767232848644,2,278469,384033,-4.39776359486268,-4.98708018047612,1.20137279255477,-1.97986330600104,-3.27719218456876,-0.973176503823243,4.02582630785583,2.04596300185479,-0.346738927230786,2.79013886713023,-0.321421743815916
"1669",358.71,455395,5985,1267,138201,2353,18759,171220,4122,3096,51823,1242,441,4621,0.245818356005262,1.03994777765939,1.03772552213537,7.67931991007863,0.268240670233965,4.3683354446888,0.091338731713593,3.85739565080338,-0.474513184397246,-2.02711762206818,2.66493962379022,-1.40807841366196,0.667904113846088,2.87917975590716,-0.847431040938915,-1.1336585676797,1.68406454275658,-2.0470465398959,-3.08247992694247,-0.733158391519053,0.530438834046766,0.00697125884511226,0.00147578696019335,0.160974927928715,0.00274074721178766,0.0218502664453569,0.19943507760403,0.00480125797152092,0.00360618502664454,0.0603628316007105,0.00144666724906089,0.000513671704376693,0.00538248740572494,2,274989,377417,-4.33190883520062,-4.6920572458584,1.19245602701316,-1.99703550994413,-3.39809801530928,-0.98087508103364,4.07301803745218,2.07598252750805,-0.286227526740787,2.79025270963105,-0.316619580098447
"1670",358.91,454494,5987,1723,136052,2447,18847,169981,4407,3146,50112,1282,397,4762,0.242864045387382,1.03862501659971,1.03862255832023,7.45202240109206,0.268644908338785,4.37541504120827,0.0910027878656983,3.82982785936227,-0.499766400904783,-1.74528989530221,2.62368031275097,-1.39449406838746,0.646996897186493,2.84632981325024,-0.806162666988148,-1.14322504821191,1.62490364752034,-2.04093549434952,-3.21317585114294,-0.728689104783327,0.532420689356249,0.00701351979822805,0.00201842235048387,0.159379220910059,0.00286655803344982,0.0220784712940044,0.19912562365502,0.00516261595971121,0.00368540726327467,0.0587041095922506,0.00150180931707506,0.000465068875880497,0.00557848359431468,2,271182,376345,-4.32959426026705,-4.36897020805318,1.20614754661129,-1.97668341556448,-3.3523694175343,-0.998776665230632,4.01817438113844,2.04149096557396,-0.337062381223764,2.79036619662717,-0.327716093704647
"1671",359.11,457000,6222,1758,137025,2484,18641,169007,4344,2925,50331,1261,456,4742,0.249642820445313,1.03823012322416,1.03915791301456,7.38416564047777,0.269049146443605,4.38249463772774,0.0906668440178036,3.82729096307598,-0.469301029342775,-1.73321562855523,2.62277096311396,-1.38752226374699,0.627971028068888,2.83254770636541,-0.828596845186586,-1.2240979471344,1.62122876163815,-2.06548737083544,-3.08265489728597,-0.740933440175006,0.533756289447743,0.00726702764320319,0.00205326817691276,0.160039290069096,0.00290120486430677,0.0217718840078674,0.197392886675481,0.00507360464192778,0.00341627384383949,0.0587844372083028,0.00147279361267747,0.000532588332578055,0.00553845147606389,2,268852,377125,-4.29659199241876,-4.3559865916692,1.20451999996202,-1.99479993504507,-3.36370440328897,-1.00154220147581,4.01029322686095,2.01549329181588,-0.395501101947814,2.79047932978197,-0.338415655158777
"1672",359.31,451398,6476,1266,137801,2384,18593,171092,4322,2635,50888,1420,416,5120,0.245431628056745,1.03911139182096,1.03956897616157,7.53559900429972,0.269453384548426,4.38957423424721,0.090330900169909,3.83966777074272,-0.404578627155344,-2.03681933924875,2.65312895247654,-1.40390191376763,0.650103502827193,2.86951976055143,-0.808963404886038,-1.30379848097741,1.65694547640577,-1.92202479135756,-3.14975168169161,-0.639527223919316,0.528686090949871,0.00758481678029447,0.00148276374982285,0.161395203388103,0.00279218702968221,0.0217764821488596,0.200386268155365,0.00506201021069066,0.00308616309698516,0.0596010124020421,0.00166313153613622,0.000487227266924413,0.00599664328522354,2,270313,375571,-4.24424639789806,-4.68994829172529,1.18653881826618,-2.00302544964935,-3.29265617639586,-0.996183476070773,4.05703086624417,2.05400541659482,-0.494835076091369,2.79059211074845,-0.32886698772015
"1673",359.51,449988,6076,952,137456,2371,18274,170433,4247,3071,50791,1443,435,4496,0.244927732813906,1.03950838450655,1.04056074207715,7.60381650122408,0.269857622653246,4.39665383076668,0.0899949563220143,3.86089377095204,-0.443980560056569,-2.29751738898087,2.67497672110561,-1.38501533770683,0.657152139786333,2.89001511282689,-0.802114293458962,-1.12632390333141,1.67939202874437,-1.88160286499836,-3.08073639268355,-0.745139032198706,0.529377094771615,0.00714795778516834,0.00111995651933513,0.161706663153078,0.00278930347410042,0.0214979889016074,0.20050162758387,0.00499627661514318,0.00361280091478801,0.0597517978713768,0.00169758115273172,0.000511744838141578,0.00528920641904491,2,270242,373568,-4.30487433100861,-4.97249411008647,1.18591704984644,-2.01782458131927,-3.42011575330431,-0.99558469236123,4.05999205881243,2.04216747749316,-0.324209609872449,2.79070454116934,-0.323782195720329
"1674",359.71,447928,6169,918,134999,2313,18042,168428,4371,2948,50636,1175,442,4657,0.248147230203689,1.04342464085881,1.04123830227802,8.27676896448747,0.270261860758066,4.40373342728615,0.0896590124741197,3.87650860952012,-0.408587145465724,-2.31368178405487,2.67714347531036,-1.38957851244392,0.664578477541221,2.89838446307739,-0.753132079812049,-1.14699692136614,1.69653889008136,-2.0668557480971,-3.04456929259766,-0.689752431692986,0.531333553176296,0.00731768652449628,0.00108893438636531,0.160136223556569,0.00274368762054788,0.0214014751620946,0.199789804822153,0.0051848934671054,0.00349692654793565,0.0600645768932394,0.00139378856642618,0.000524301741583296,0.00552414753518871,2,274763,375099,-4.28509575498584,-4.99082525936523,1.19936513420976,-2.01256499776914,-3.36689590700335,-0.980604585229005,4.06672198775428,2.05415698998514,-0.393864841554087,2.79081662267715,-0.311281083222583
"1675",359.91,451123,6553,912,133798,2307,18095,168712,4311,2917,50499,1154,360,4804,0.24543123179476,1.04191525373799,1.04226619668122,8.01740244462581,0.270666098862887,4.41081302380562,0.089323068626225,3.89632721408554,-0.335489855449181,-2.30752810441435,2.68091838439276,-1.37946483631492,0.680222841509165,2.91278030370292,-0.754242919741543,-1.14485712462096,1.70654071859851,-2.07217864742063,-3.23706406303852,-0.645963911288804,0.533529262191841,0.00775003104506561,0.00107859427942924,0.158238769077932,0.00272841776605621,0.021400398559509,0.199530480341082,0.00509848677480205,0.00344984595734112,0.0597236102158963,0.00136480021761113,0.000425760899774702,0.00568154267366018,2,276782,378966,-4.23181706953472,-4.98844648880711,1.21540882969278,-2.0006955428836,-3.32688229568156,-0.974377665794247,4.06038322070768,2.05968767782409,-0.390614204879413,2.79092835689428,-0.314216298568422
