"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","Zn.x","Ni.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Zn.y","Ni.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","Zn","Ni","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Mn_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"252",150.79,403526,7637,1192,159652,2956,22071,194544,4659,3115,67513,1157,447,5844,2702,6097,0.254819847987446,1.0340650872198,1.03692449391121,6.66846396351653,0.227169354893267,3.19542542469502,0.0326298651508987,3.76518604279695,-0.202050023114277,-2.05942231037737,2.8379415674655,-1.15121787593457,0.859209650597714,3.03560347953354,-0.696254046185864,-1.09882572678111,1.97726529290698,-2.08922443080898,-3.04025156338909,-0.469639385132071,-1.24106263948252,-0.427258032094844,0.456936379530569,0.00864782722916233,0.00134977216932847,0.180783411390628,0.0033472538024622,0.0249922999574233,0.220293688682749,0.00527566152424608,0.00352729891565283,0.0764489668354637,0.00131013959724248,0.000506164563498175,0.00661750717915734,0.00305963456503818,0.00690399405737891,2,333603,453086,-3.96723606591123,-4.89736387784286,0.927244475331458,-1.97873191686778,-3.03999159057977,-3.30758095259757,-0.860676274558515,3.98915944340006,2.01042752653228,-0.402571680595243,2.6437797150988,-0.306130289689364
"253",151.29,407015,7900,907,167443,2960,23314,207112,4701,3250,67691,1167,396,5702,2684,6107,0.241021533729652,1.04818099208297,1.04257365355895,9.09407967771542,0.226345512531698,3.1796173132658,0.0317805714197457,3.78396433238218,-0.158022947945164,-2.32249853628514,2.89575728742484,-1.13969643908217,0.9241683310795,3.10837400232746,-0.677110455376147,-1.04623071107649,1.99006752422416,-2.07044935411372,-3.1512267751458,-0.48406871692766,-1.2375774883087,-0.415450053177143,0.448082179866989,0.00869709770143414,0.000998514888000097,0.184337738028005,0.00325865939192975,0.0256663463052197,0.228009278372079,0.00517532358157492,0.00357791994046341,0.0745209165199719,0.00128474848323717,0.000435955783514927,0.00627732292323765,0.00295481142160117,0.00672318679274156,2,336623,464359,-3.94198728032734,-5.21825582370998,0.888207044957338,-1.97158895634534,-3.05378023537001,-3.3798260043525,-0.905689763200683,4.03545372650701,2.06386477016167,-0.369120255700347,2.64245347845827,-0.321694350181182
"254",151.79,399907,8369,1101,164606,3135,22825,206228,4764,2839,65490,1302,445,5700,2568,5841,0.280256703634696,1.03760961703639,1.03870356877584,7.27754055519912,0.225521670170128,3.16380920183659,0.0309312776885927,3.75095461442327,-0.115743002601655,-2.14405854791185,2.86327733393108,-1.09764823156751,0.88757902082864,3.08870494720644,-0.679189754159338,-1.19682552816156,1.94162005357757,-1.97637586186601,-3.04995840246829,-0.499811230811888,-1.29715001982468,-0.47537539059422,0.446763562427384,0.00934958441326303,0.00123000268120475,0.183892662436321,0.00350232371078738,0.0254993743855572,0.230391455894182,0.00532219143801948,0.00317164179104478,0.0731633747430512,0.00145455357940835,0.000497140048261686,0.00636786129234069,0.00286888908749665,0.00652538207167754,2,337059,465673,-3.86669761702493,-5.00733588184293,0.887677280492195,-1.97569831310244,-2.97902033653273,-3.36308856474297,-0.921657280353509,3.96092556549859,1.98522725239615,-0.51763577400222,2.64111577159531,-0.323225681856379
"255",152.29,401029,8010,1136,166224,3112,23283,207127,4524,2851,67250,1018,454,5864,2726,5925,0.201899203264917,1.0324721724818,1.03322177034061,6.39474442110653,0.224697827808559,3.14800109040737,0.0300819839574397,3.76227317530059,-0.151069807512801,-2.10424724829411,2.88157570773511,-1.09649496227692,0.915962911947043,3.10157156311187,-0.722364010339195,-1.18409075866253,1.97665644988888,-2.21392065046474,-3.02141864953386,-0.462928604008718,-1.22892523531873,-0.452579881571874,0.445324046981066,0.00889473234184644,0.00126147514860644,0.184584018575666,0.00345573121695707,0.0258546882790525,0.230004897099829,0.00502369152490803,0.00316590285975084,0.07467799625333,0.00113044163845189,0.00050414587805222,0.0065116991825952,0.00302709617526509,0.00657943684462424,2,332625,465429,-3.91334298281339,-4.98582295602922,0.880697467565481,-1.96561279578806,-3.03264551524791,-3.34450431174383,-0.904919257846227,3.97807067001203,2.01245787422397,-0.461726748323339,2.63976644384729,-0.335943831618713
"256",152.79,406114,8170,1084,170673,3177,23961,216849,4760,2915,67193,1279,463,5956,2798,5700,0.0714698346789729,1.03228445515721,1.03401471797817,6.3624878922627,0.22387398544699,3.13219297897816,0.0292326902262867,3.74619502069342,-0.159969978800117,-2.17978098465457,2.87931055738583,-1.10450153238465,0.915988620931333,3.11876237111612,-0.7001912194287,-1.19056906786957,1.94713018776468,-2.01436036507532,-3.03046711256793,-0.476039772850266,-1.23153401142874,-0.519972712831524,0.44090492589231,0.0088699065891355,0.00117686398318518,0.185294194282439,0.00344916685846799,0.0260136881006458,0.235425994363212,0.00516777911435557,0.0031647218736022,0.0729492819392634,0.00138856922001277,0.000502664228980384,0.00646623790023146,0.00303769873150565,0.00618830692265268,1,333471,464961,-3.90616499949354,-5.05909154204041,0.866884463307588,-1.9633219364545,-3.03928053618595,-3.3553503302361,-0.932180369621149,3.98381208977048,2.02049015331598,-0.490377848440873,2.63840534188019,-0.332397626049246
"257",153.29,406593,9058,1141,173208,3088,23380,222127,5301,3196,66149,989,375,6303,2539,5830,0.0806791730990584,1.03331006116448,1.033850918623,6.53872356910692,0.22305014308542,3.11638486754894,0.0283833964951337,3.7580699344034,-0.0460944055715903,-2.11783767982567,2.90475043373247,-1.12221911854308,0.90213820533831,3.15350653966789,-0.581847268699943,-1.08784272280158,1.94216702258311,-2.26080369806504,-3.23057200371734,-0.408717040174639,-1.31797244798307,-0.486725750343211,0.437536923866619,0.00974736273468514,0.0012278362641064,0.186390064534041,0.00332301348252459,0.0251593443074562,0.239032064712674,0.00570443473797371,0.00343923286598076,0.0711832962615022,0.00106426824294586,0.000403539525889482,0.00678269235115041,0.00273223161662238,0.00627369449582848,1,332010,467748,-3.80416433997499,-5.02258811355814,0.85331950067093,-2.00261222839416,-2.95084483930406,-3.31346747390711,-0.962583411149357,4.02696955227555,2.02435732388139,-0.505995454101641,2.63703230962867,-0.342764600411906
"258",153.79,403055,8251,1111,171730,2952,22498,210356,4813,2737,66404,1255,434,5930,2741,6045,0.247914158459724,1.03501955731878,1.0345902005968,6.83247595518571,0.222226300723851,3.10057675611973,0.0275341027639806,3.75512331335645,-0.133615310582771,-2.13868920504748,2.90197376029079,-1.16146680896675,0.869476700665658,3.10485161781351,-0.672629125384004,-1.23708728564643,1.95180757992685,-2.01681414312123,-3.07866046058671,-0.463925502695343,-1.23562689838433,-0.444718231638221,0.442765777008322,0.00906392533548937,0.00122046067721836,0.188649605849423,0.00324284421165491,0.0247146033447873,0.231081211716423,0.0052871982353303,0.00300666145233722,0.0729464183708443,0.00137864819973811,0.00047675961648314,0.00651425005932032,0.00301105555018499,0.00664058037244373,2,339874,473391,-3.88873862393922,-5.04066296533828,0.853149553065651,-2.03249705962514,-3.03558907087356,-3.36589926298614,-0.950166180363941,4.06344056925754,2.03094350963241,-0.56445816026243,2.63564718823445,-0.331346724802197
"259",154.29,402764,8151,1226,162603,2890,22139,202031,4243,2667,69624,1255,345,5972,2627,6086,0.29116787271168,1.03277492063755,1.03380164937991,6.44676734780868,0.221402458362281,3.08476864469051,0.0266848090328276,3.78170060928025,-0.118509554078362,-2.01289333567666,2.87466147393733,-1.15539367106634,0.880690585951405,3.09177097778246,-0.771379606970495,-1.23569592799081,2.02645916229653,-1.98951460060694,-3.28086103514146,-0.429568293513739,-1.25080766248728,-0.410659121715903,0.450205282001469,0.00911110043001354,0.00137040965859362,0.181755890470064,0.00323041102229654,0.0247467368936412,0.22582808624415,0.00474277991958624,0.00298114401261761,0.0778249609053199,0.00140282554774469,0.000385637301969657,0.00667543758655881,0.00293643244137475,0.00680286556460095,2,347342,472839,-3.90021016335861,-4.88755480961399,0.907039135342925,-1.99397088798592,-2.99317102801569,-3.30422976745107,-0.848202311640797,4.03005514500367,2.03608425701775,-0.464316321020311,2.63424981598309,-0.308445064650381
"260",154.79,381840,6896,1183,155766,2883,21766,196583,4726,2853,65726,1109,409,5697,2509,5427,0.27889950492414,1.03181333078748,1.03414105419651,6.28153192906934,0.220578616000712,3.0689605332613,0.0258355153016746,3.75432228277146,-0.259737856564793,-2.02262580492993,2.85767549119709,-1.13184797126992,0.889669729347685,3.09040534405831,-0.637600211161469,-1.14230831769482,1.99481519548463,-2.08722068155795,-3.08471951286552,-0.450739669427926,-1.2707951225419,-0.499292894844917,0.446401745203554,0.00806197997832525,0.00138302237737221,0.182103012370042,0.00337045943699415,0.0254462088469007,0.229821376171565,0.005525075025749,0.00333538701829494,0.0768389930474775,0.00129651041124749,0.000478153974932573,0.00666025231098012,0.00293322328387733,0.00634460054268723,2,337424,459434,-4.01406013933625,-4.88030129612702,0.896646791574371,-1.9680057618494,-3.11741334776188,-3.30841516062501,-0.862860295712458,3.989523462467,2.0215177006176,-0.504708106533353,2.63284002823901,-0.308654997324726
"261",155.29,399492,8764,1083,167618,3097,24011,210700,4759,2681,69505,1093,449,5642,2719,5692,0.228812596338664,1.05113608250801,1.04610216252693,9.60186956729927,0.219754773639143,3.05315242183208,0.0249862215705216,3.75239144788855,-0.0671498703527638,-2.15806732406713,2.8838852887632,-1.10736839109492,0.940709766592656,3.11263302872416,-0.677764729947011,-1.25161243283216,2.00359640034307,-2.14887608289158,-3.03853468332587,-0.507563679506179,-1.23753812643565,-0.498740611858378,0.440306181493544,0.00965937584384523,0.00119364491543637,0.184742727087363,0.00341340563537069,0.0264640887022556,0.232226208386375,0.00524520420365809,0.00295490491069706,0.0766059924722117,0.0012046665674718,0.000494872176390519,0.00621841607838599,0.00299678718843167,0.00627352433856311,2,331164,461729,-3.81954131824132,-5.04195261283034,0.868506159125348,-1.94317552217055,-2.95103515911597,-3.39144896826938,-0.880288888420133,3.99125367985812,2.04807815768757,-0.573847702885151,2.63141765737865,-0.332364417938624
"262",155.79,400473,7417,948,168847,3144,23735,211408,4990,3210,68941,1068,409,5823,2624,5691,0.25854028214004,1.05215590968122,1.04982640103493,9.77711223442555,0.218930931277573,3.03734431040287,0.0241369278393686,3.76715589979807,-0.221715785953043,-2.27889122543458,2.90350253071724,-1.0799945741405,0.941460303295817,3.1282994669644,-0.618054538944037,-1.05921951156554,2.00776061764304,-2.15970270816946,-3.1195305716468,-0.463674855852481,-1.26079057762562,-0.486604469086478,0.440696225933393,0.00816195825373489,0.00104321645200764,0.185805873704783,0.00345978114463294,0.0261189266755289,0.232641670554886,0.00549119208387988,0.00353241013812714,0.0758653854618764,0.00117526916745165,0.000450079671804985,0.00640785801692035,0.00288755271104225,0.00626260002993195,2,327031,462835,-3.98887168575111,-5.18239375615182,0.863653369080835,-1.96204222742142,-3.12521831667028,-3.36717738656972,-0.895741913074196,3.98349710485774,2.02145487743632,-0.441164972621503,2.62998253272187,-0.3473156514534
"263",156.29,415427,6903,1022,175174,3217,24705,218256,4857,2945,68880,1265,478,5758,2738,6097,0.292619345222267,1.04297023712809,1.04522696623435,8.19868620319849,0.218107088916004,3.02153619897366,0.0232876341082156,3.77161585141236,-0.325734955788741,-2.23592956372857,2.90808871015309,-1.08924180725319,0.949314596787634,3.12797763024069,-0.677270092146471,-1.17758223840653,1.9746748046094,-2.0226189333306,-2.99583560200076,-0.507100863320095,-1.25046332864382,-0.4498942085844,0.443017226854014,0.0073614568070281,0.00108987525087393,0.186808030525038,0.00343065428773133,0.0263457613237185,0.232751284495831,0.00517957347700065,0.00314058964170618,0.0734546059493112,0.00134901388684493,0.000509745958823617,0.00614041261695897,0.00291984191476792,0.00650192701035062,2,325507,459032,-4.0973508072011,-5.14401827388165,0.863527141259275,-1.95877411336545,-3.23382366594183,-3.41518957347318,-0.933413905543691,3.99733051740628,2.03855640404082,-0.500312146260058,2.62853448046137,-0.343735957612312
"264",156.79,413037,7529,1087,170780,3054,22671,209738,4822,3030,67785,1403,429,5961,2614,6076,0.291839254724518,1.05464661723872,1.05312780871761,10.2051045912384,0.217283246554434,3.00572808754444,0.0224383403770626,3.77084595511849,-0.233928991339483,-2.1692696140684,2.88768495627199,-1.13623901541103,0.868395352499224,3.0931679105378,-0.679502442448489,-1.14412860268619,1.96364970932388,-1.91407842108714,-3.09898958226159,-0.467452969969679,-1.29180960700544,-0.448344637473942,0.448945453122554,0.00818355332950731,0.00118150119128363,0.185627206483366,0.00331950748682632,0.0246419627484739,0.227972122223961,0.00524121319629224,0.00329342098398289,0.0736780664684092,0.00152497347872211,0.00046629623832629,0.00647923514373663,0.00284125493469679,0.00660423296986139,2,330164,465873,-4.00477494645797,-5.05695457034039,0.883160998846498,-2.01928960377277,-3.12161394761147,-3.35513792624167,-0.924035246948107,4.02392397168302,2.00463436791025,-0.464626160237701,2.62707332359013,-0.344323564084205
"265",157.29,413345,8356,907,164870,2905,21684,203757,4829,2896,66045,1252,367,5668,2642,6159,0.289696048265462,1.06529368027948,1.06150241768996,12.0346496095746,0.216459404192865,2.98991997611523,0.0215890466459096,3.81163692470742,-0.0896658269373481,-2.31025849949867,2.89251161394142,-1.14621228032779,0.863928990766424,3.10428243672738,-0.638006263740263,-1.1493151961082,1.97769065724416,-1.98790339795376,-3.21503910155923,-0.477809348803233,-1.24110946453153,-0.394731243926761,0.456390874501205,0.00922619639122783,0.00100145525692241,0.182039612137594,0.00320752758694553,0.0239421783804912,0.224976316190451,0.0053318935343752,0.00319759032419768,0.0729229464646532,0.00138238366225673,0.000405219492051294,0.00625826725053606,0.00291713868664719,0.00680040014044665,2,331021,463704,-3.90130275164476,-5.20277011344009,0.919125310765997,-2.028582623175,-2.98217744087877,-3.37032096274465,-0.91482095669726,4.03872389426921,2.01014127109422,-0.511308932367935,2.62559888182685,-0.33706460015386
"266",157.79,424367,7310,964,165110,2698,21055,200260,4829,3141,65414,1240,359,5759,2673,6075,0.232838678614744,1.0535983229476,1.05455199512664,10.0249702583498,0.215635561831296,2.97411186468601,0.0207397529147565,3.84541212083626,-0.215943252285488,-2.24185051041877,2.90142539239657,-1.21267576826161,0.841951535566716,3.09442999623248,-0.63054711915577,-1.06064530549067,1.97554977678514,-1.99007514643023,-3.22961941654103,-0.454422677522639,-1.22198508889039,-0.401004536820563,0.465695623832653,0.00802191266101438,0.00105788287349082,0.181189876807125,0.00296075517912679,0.0231055227192418,0.219763095690115,0.00529929086731032,0.00344689844982848,0.0717845957329131,0.00136076220241557,0.000393962605376767,0.006319862519122,0.00293332045730389,0.00666663740296339,2,331874,472459,-4.06135537312174,-5.14327590281533,0.943986728439691,-2.05947385682985,-3.11736864468205,-3.35584806991921,-0.925875615611431,4.11410116065818,2.05462730382833,-0.430098186334895,2.62411097153923,-0.353195591873085
"267",158.29,434598,6732,1038,162573,2676,20202,199597,4745,2813,63902,1161,481,5688,2568,5885,0.231860328276089,1.04242887379913,1.04353357242649,8.10566068265549,0.214811719469726,2.9583037532568,0.0198904591836035,3.87334800732949,-0.294201182220883,-2.16377767380575,2.89005367311565,-1.21675031628346,0.80470815085755,3.09522687515485,-0.643982026487552,-1.16682192904172,1.95627720124878,-2.05179175583369,-2.93296146742582,-0.462714766048503,-1.25794607272173,-0.428666717837203,0.475147568656734,0.00736012000100584,0.00113484916236543,0.177741650166893,0.00292568049950856,0.0220869198247653,0.218220123565176,0.00518772569886701,0.0030754630960828,0.0698642882210747,0.00126932550819486,0.000525879043446793,0.00621871101689263,0.00280760370804857,0.00643409183094465,2,333262,470614,-4.16754918955037,-5.05383134692139,0.983294334213838,-2.0853455222581,-3.18425485533653,-3.35276843916415,-0.933776471866863,4.10680398939911,2.02145846714101,-0.522839902554171,2.62260940566511,-0.34510925769427
"268",158.79,448739,8663,1110,160408,2668,20104,195699,4966,2642,62738,1111,447,6145,2646,5967,0.275819018720607,1.0491213788821,1.04803530459825,9.25567165637327,0.213987877108157,2.94249564182758,0.0190411654524505,3.88680656503979,-0.0605737790194371,-2.1152748466032,2.85808570757296,-1.23830573387406,0.781283938313851,3.0569429025995,-0.617020174841466,-1.24809865582731,1.91933246273694,-2.11437435126995,-3.02483154629601,-0.403996118909442,-1.24658579623468,-0.433390573387496,0.485620413547708,0.00937500338184065,0.00120122979958942,0.173591774497783,0.00288728027504916,0.0217563278296808,0.211783306801666,0.00537415061690184,0.00285914336082454,0.0678943740240008,0.00120231198859806,0.000483738486861684,0.00665005145808736,0.0028634721168591,0.0064574218145496,2,337194,474020,-3.94738034405923,-4.97336055417616,1.02872085746683,-2.07680176925911,-2.9186594865924,-3.2620818264824,-0.938753244836026,4.09639144144703,2.01958967218791,-0.631078480985841,2.62109399363128,-0.340591082522671
"269",159.29,462023,8400,1060,159623,2708,20081,198047,4735,2652,63036,1111,407,5812,2560,5981,0.284085290272964,1.06597769827074,1.06694787559534,12.1521882870092,0.213164034746587,2.92668753039837,0.0181918717212975,3.93239741418776,-0.074985553355335,-2.14494835108063,2.86959752570391,-1.20700690415457,0.79655683517572,3.08528711705862,-0.648235532566561,-1.22790318688099,1.94048873255522,-2.09795674854711,-3.10215935274414,-0.443292513496567,-1.26321000071313,-0.414629481142183,0.492437936723809,0.00895297132064854,0.00112977971427232,0.170130969180462,0.00288626742099003,0.0214029306059456,0.211084417992914,0.00504670466705605,0.00282658094551904,0.0671856547819525,0.00118413704014768,0.000433792777083804,0.00619460348995349,0.00272852459295955,0.00637472874628558,2,337426,477314,-4.00738296754309,-5.01454587678453,1.06279988848385,-2.07304069052819,-2.94458307905924,-3.31289003920047,-0.929108793148684,4.07660442985848,2.00356373933029,-0.579667654314425,2.61956454127008,-0.346828328226425
"270",159.79,468630,9363,965,152623,2365,19301,186825,4465,2385,63607,838,388,5721,2327,5852,0.260736005678269,1.07292260072926,1.07221749763319,13.3455701282899,0.212340192385018,2.91087941896915,0.0173425779901445,4.00446408066344,0.0914162881091648,-2.18097664149074,2.88262136448432,-1.28457144190369,0.814807444192484,3.08482288596877,-0.649080249519125,-1.27615033950728,2.0073740633351,-2.32208664234764,-3.09209940320645,-0.401205848561196,-1.30076957952743,-0.378565980689709,0.506268534173099,0.0101149996488973,0.00104250503697382,0.164881084205238,0.00255494757766122,0.0208511810555769,0.201830055474232,0.00482361138869233,0.00257655389967104,0.0687156662039313,0.000905304892211461,0.000419162646990509,0.00618048841090903,0.00251389556584257,0.00632200982007335,2,354896,480272,-3.91304779255427,-5.06359800597506,1.12184271617912,-2.06781392029184,-2.79120507637515,-3.28382721304551,-0.875247301149224,4.16719280638801,2.09937888609617,-0.627070089988158,2.61802085073342,-0.302527821265243
"271",160.29,447828,7570,784,152423,2733,21652,185994,4278,2619,65500,1315,426,5489,2321,5456,0.264126147931278,1.05912574235808,1.05691250860262,10.9747779760263,0.211516350023448,2.89507130753994,0.0164932842589915,3.93918010148434,-0.141036061190417,-2.4085753872715,2.86143042186087,-1.15982922169384,0.909868700294957,3.06048528648861,-0.71174351797956,-1.2024365631142,2.01682101400143,-1.89139246301005,-3.01854506135254,-0.462483039072022,-1.32323100134747,-0.468513208098613,0.494079798055579,0.00835183166590908,0.000864971733959408,0.168165289037366,0.00301526498585595,0.0238882244689912,0.205203511079141,0.00471983300749789,0.0028894910347445,0.0722648578754352,0.00145081355887324,0.000469997396258556,0.00605590541798876,0.00256071351341809,0.00601949716898282,2,347086,473746,-4.08021616267476,-5.27000580913237,1.07774967962347,-1.95156172156591,-3.00246648305129,-3.32391346093289,-0.844609407859439,4.02125964355471,2.0696979219888,-0.490693045134639,2.61646272040449,-0.311098725232566
"272",160.79,423021,6997,697,158106,2884,21957,196884,5053,3020,64736,1324,368,5829,2460,5674,0.273973257622819,1.04116822232606,1.04165819586172,7.88903581497257,0.210692507661879,2.87926319611073,0.0156439905278385,3.86732043965645,-0.23461989778385,-2.54107125176922,2.88316431061184,-1.12092316412491,0.90898461173959,3.10251333927314,-0.560119257237838,-1.07484455216083,1.99021607743773,-1.89944392603279,-3.17977372436082,-0.417255924484197,-1.27994003360334,-0.44420704716095,0.470540928354523,0.00778300575077029,0.000775297271443032,0.175866786798812,0.00320797321498092,0.0244235325524744,0.21900090099109,0.00562062713429217,0.00335925073136005,0.072008097796465,0.00147273111533798,0.000409339161967053,0.0064837988453966,0.00273634331097541,0.00631138697011157,2,317874,453425,-4.1019403374403,-5.42423556238107,0.984156129044603,-1.97417969887225,-3.11778420839569,-3.30042023509604,-0.89294823317412,4.00408747473675,2.0299077758645,-0.514725294922993,2.61488994480672,-0.355174797656832
"273",161.29,433003,7328,685,176660,2936,23188,217403,4940,2958,67130,1336,466,5828,2841,6045,0.221816390145799,1.03016201764047,1.03011649949054,5.99777745797528,0.20986866530031,2.86345508468151,0.0147946967966855,3.83864763961213,-0.240394389400995,-2.61043345749274,2.94212996454416,-1.15504890602056,0.911537886704662,3.1496557572671,-0.634731685572993,-1.14758365248422,1.97453402117784,-1.94241694165837,-2.99566666162932,-0.469423128439866,-1.18794091390077,-0.432865532706068,0.454478471199594,0.00769144379357794,0.000718973662472829,0.185421733156861,0.00308161558105142,0.0243380456721459,0.228185446923475,0.00518500714250478,0.00310470670597756,0.0704594189223372,0.0014022610409689,0.000489112009799034,0.00611704891225058,0.00298190390523402,0.00634481137174927,2,311643,465442,-4.07904202901313,-5.5525634220369,0.896517675067969,-2.0305920778395,-3.18252435394516,-3.41155309298403,-0.967595943366326,4.09717887056472,2.06658679272522,-0.512851966911223,2.6133023145102,-0.401129189838512
"274",161.79,436174,7815,751,188984,3279,25166,225127,4947,3255,70952,1080,317,5979,2815,6429,0.165581398870241,1.02004592082096,1.02301568445852,4.25947136640003,0.20904482293874,2.8476469732523,0.0139454030655325,3.83989355740849,-0.182102725023645,-2.52449731611509,3.00351466649437,-1.05060919103457,0.987346188272692,3.17851699851293,-0.639366356651513,-1.05795541323655,2.02385590317707,-2.16118664776096,-3.38700119400194,-0.449894358998317,-1.20318542730543,-0.377328683737535,0.443685597159917,0.00794958649943544,0.000763933392332184,0.192238599489355,0.00333546949861149,0.0255993978048359,0.229004038369597,0.00503219506240654,0.00331105618114682,0.0721739041980734,0.00109859928591046,0.000322459234845942,0.00608196771338765,0.0028634786942944,0.00653971741585035,1,312073,468899,-4.02199628243213,-5.52801198260946,0.836378890914116,-2.01616847822168,-3.18561739151802,-3.45340902549269,-0.979658763317307,4.05412385752895,2.03795537930726,-0.418589056585039,2.61169961603526,-0.407150258641656
"275",162.29,420473,8607,906,178194,3136,24014,214498,4922,3007,70206,1329,427,6206,2702,6342,0.132293610149961,1.02501565580204,1.02754626379622,5.11344901660044,0.208220980577171,2.83183886182308,0.0130961093343794,3.77376369442674,-0.115040747982745,-2.36633254658924,2.91525627078611,-1.12466847116192,0.911020419958444,3.1006838406652,-0.673901621681218,-1.16667366964369,1.98381720381479,-1.98318979391897,-3.11858783940359,-0.442100007623894,-1.27362433411208,-0.420422397533927,0.4449595701023,0.00910823529660761,0.000958761610169222,0.188571265300766,0.0033186273835438,0.0254124738483485,0.226989456796995,0.00520863647378909,0.00318211496885083,0.0742945006661594,0.00140639534206942,0.000451866674991455,0.00656741120608189,0.00285935305814265,0.00671133127118456,1,319783,468449,-3.88880444240949,-5.28158881737535,0.858507423640635,-2.00423585082766,-3.03029701876885,-3.35735627841,-0.931439066971315,4.03992474194803,2.03568889112036,-0.492772047962472,2.61008163175321,-0.381784596932362
"276",162.79,404621,7783,894,172992,3024,22936,207546,4997,3092,67622,1095,381,5942,2754,6265,0.106385799544457,1.03587675778894,1.03497540893886,6.97977355677721,0.207397138215601,2.81603075039387,0.0122468156032264,3.77773774702381,-0.173271211499847,-2.33726258328572,2.92803227117688,-1.11863262115981,0.90749464910397,3.11013992237177,-0.616375347115031,-1.09639494875192,1.98872029441346,-2.13445871620863,-3.19016898333253,-0.443167302436683,-1.21215867917064,-0.390234491129067,0.443690621353943,0.00853451527725387,0.000980323353188354,0.189695858517628,0.00331599308729483,0.0251506671462283,0.227586343021063,0.00547950312738502,0.00339055906941654,0.0741514829857974,0.00120073162387164,0.000417788811593694,0.00651575096716465,0.00301992227592922,0.00686993938224277,1,328677,465143,-3.95100895852366,-5.26529485446261,0.849705475846929,-2.02053762207291,-3.10130348267673,-3.37119957361357,-0.939311976763424,4.0466648923367,2.02612727026378,-0.480019601636892,2.60844813978413,-0.347269379589812
"277",163.29,413081,8010,988,177409,3106,24579,220763,4881,3198,68384,1032,378,6251,2719,6257,0.259346970691746,1.03500291031004,1.03424128726201,6.82961540558798,0.206573295854032,2.80022263896465,0.0113975218720734,3.77688395289893,-0.166068985659656,-2.25883232797419,2.93169805465591,-1.11342402201343,0.955132673087864,3.15032998115741,-0.661409629834913,-1.08423413232816,1.97837913239681,-2.21526107968055,-3.21962083010247,-0.414018295790249,-1.24649558108959,-0.413058909723697,0.438964077888625,0.00851189540038851,0.00104990669857476,0.188525199886083,0.00330061761717936,0.0261190857735517,0.234595700908361,0.00518683663536783,0.00339838220854463,0.0726688458252394,0.0010966636770538,0.000401684951479008,0.00664267891982878,0.00288936873828419,0.00664905487143956,2,330304,475413,-3.94295293855858,-5.1905303826301,0.845185898243023,-1.97656538156804,-3.09776704031556,-3.34571635044615,-0.953318922259092,4.04512207666933,2.06855669510129,-0.422824502493248,2.60679891389161,-0.364170457419306
"278",163.79,412111,6915,965,175445,3081,24463,216957,4932,2952,68184,1220,408,5772,2962,6358,0.309612108952184,1.03055766504658,1.02908121248035,6.06576378792389,0.205749453492463,2.78441452753544,0.0105482281409204,3.77594628460821,-0.311653480813953,-2.28097362357383,2.92197915754485,-1.12009222631614,0.951815326030772,3.13435273129213,-0.649601860628577,-1.16286353919245,1.97686348728932,-2.04649558718551,-3.14183455050865,-0.49232780501905,-1.15948173008507,-0.395632583442064,0.441835482055268,0.00741376075477767,0.00103460291082581,0.188099386207081,0.00330322442306146,0.0262274518212764,0.23260553753786,0.00528773218258329,0.00316491999249511,0.0731019325095821,0.00130799538985231,0.000437427966442413,0.00618831917231767,0.00317564126618242,0.00681658581039428,2,325603,469951,-4.08759976542216,-5.20295278111868,0.85396712706336,-1.97016383151408,-3.2336326383588,-3.4143069625639,-0.945115670255527,4.04207138386099,2.07190755234692,-0.513261678563872,2.60513372337427,-0.366949586104839
"279",164.29,395493,7325,978,171403,3135,23338,209168,5207,3019,65543,1241,466,5665,2759,6406,0.326807448022951,1.02274435485298,1.02587774341048,4.72315853737844,0.204925611130893,2.76860641610622,0.0096989344097674,3.73177028459751,-0.25706964843539,-2.27060841228584,2.89565470558914,-1.10573362925364,0.901720130045395,3.09477495348098,-0.598358929157759,-1.14343715261382,1.93434361245796,-2.03244529711605,-3.01193244819501,-0.514055908858551,-1.23349450810337,-0.391127752151555,0.43887782889787,0.00812853854980214,0.00108528473743433,0.190205582669179,0.00347890352950576,0.0258981341536222,0.232113331247101,0.00577819798345662,0.00335017855042357,0.0727329422757245,0.00137713533656034,0.000517119312519836,0.00628643971121217,0.00306165704558418,0.00710872600000444,2,312740,453290,-3.9888399330329,-5.16626311787498,0.836115579008375,-1.99393457554374,-3.15272435402453,-3.40971061444769,-0.961311093131177,4.00138833484277,2.00745375929903,-0.54507822345606,2.60345233295405,-0.371159922842483
