"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Rb.x","Zr.x","Ca.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Rb.y","Zr.y","Ca.y","Fe","Mn","S","Ti","Rb","Zr","Ca","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh","Fe_Mn","Mn_Ti"
"31",40.29,373651,7524,997,153227,5035,2697,55125,0.220279464111435,1.04107512048908,1.03993057900873,7.87303760012412,0.221150120005012,2.68805321502686,0.11484460927546,3.12496606450627,-0.780258230729011,-2.80136065118809,2.23356433981909,-1.18194261599727,-1.8062160980102,1.21124719159921,0.624567074964564,0.0125765558556872,0.00166651065764489,0.256122796929742,0.00841612954989169,0.00450810355433126,0.0921428284881389,2,327544,445216,-3.90522429523529,-5.03492499100719,0.891401724687182,-0.624273482012933,2.49773075174911,-0.306937160463428,3.90522429523529,-3.0138225705481
"32",40.79,375143,5892,1355,150326,5005,2788,56899,0.227161688108125,1.04154080704512,1.0380868542853,7.9530591530584,0.221090934827924,2.69181174087524,0.116320036575198,3.11380011794973,-1.03991167006455,-2.50970571433327,2.19929910049202,-1.20306975589775,-1.78818267576666,1.22777059762047,0.627951082007606,0.0098626064599068,0.00226813166211366,0.251630376560073,0.0083778590176228,0.00466682736086561,0.0952431169318121,2,343417,459669,-4.15371178801428,-4.70900481482529,0.91450101745771,-0.585112919868906,2.49939566881224,-0.2915612130659,4.15371178801428,-3.23921077055657
"33",41.29,382323,6652,1482,152043,5359,2912,58331,0.234598456215064,1.02753813713246,1.02800784443231,5.54690124039712,0.221031749650836,2.69557026672363,0.117795463874936,3.07876716247585,-0.97258107726247,-2.47410611171926,2.1566647369828,-1.18872124808044,-1.79865850825871,1.19863504586223,0.627683048159422,0.0109209951699387,0.0024330900243309,0.24961829053262,0.00879819800296174,0.00478080846886072,0.0957655696418662,2,337498,459281,-4.05134823973832,-4.63077084870205,0.92210242549305,-0.609937260178274,2.50105870793377,-0.308102638808935,4.05134823973832,-3.12924581424527
"34",41.79,403765,7178,1268,169474,5407,2674,61224,0.225914160825719,1.02202145567686,1.02314012124891,4.59893868619678,0.220972564473748,2.69932879257202,0.119270891174674,3.1254325461779,-0.904379686646233,-2.63795962335661,2.25729904335267,-1.18770606897178,-1.8918250006919,1.23913879013597,0.620232261632283,0.0110262830458225,0.00194780257761256,0.260332724004977,0.0083058111491728,0.00410758997834068,0.0940475276117913,2,337880,473922,-4.02981223282413,-4.89525866670928,0.86813350282523,-0.704118931720116,2.50271987458509,-0.338351948332773,4.02981223282413,-3.1616787299989
"35",42.29,390402,7410,1029,166937,5187,2568,62166,0.192849550173016,1.02471857284571,1.02562809283843,5.06239957313335,0.22091337929666,2.70308731842041,0.120746318474412,3.13356233789607,-0.830784200272573,-2.80502718272866,2.28400185615222,-1.18745914421131,-1.89048725375285,1.2961935869171,0.614130272345874,0.011656460054208,0.00161869060671796,0.262603842384525,0.00815952203794563,0.00403964769489963,0.0977915648758296,2,344817,476058,-3.96434653816864,-5.08902903888087,0.849560481743849,-0.703028109541548,2.50437917421494,-0.322525854029507,3.96434653816864,-3.11478605642479
"36",42.79,363684,6038,1067,160859,4895,2654,59335,0.142727798184131,1.03150380067977,1.03137032290102,6.22834362123023,0.220854194119573,2.7068458442688,0.12222174577415,3.11239694012269,-0.985815587316568,-2.7190374462816,2.29663978626953,-1.19567414261874,-1.8078204826912,1.29931093251589,0.607626659894542,0.0100880153442088,0.00178269499375138,0.268755889409422,0.00817834301257076,0.0044341822993591,0.0991342150461462,1,342817,468405,-4.09821252743926,-5.01567723255113,0.815757153853158,-0.612146340072458,2.50603661224954,-0.312136529211049,4.09821252743926,-3.2824553735861
"37",43.29,355727,7536,1048,153707,5427,2782,57022,0.196829153284241,1.03260851739301,1.03159372433624,6.41817333780608,0.220795008942485,2.71060437011719,0.123697173073888,3.05505206194412,-0.799419983518383,-2.77222793489359,2.21593667198115,-1.12772502571118,-1.79594142729119,1.22432563748909,0.609905889251418,0.0129207251105446,0.00179683119902477,0.263535814034829,0.00930477377586588,0.00476983243863256,0.0977661341896857,2,330118,452985,-3.8544720454625,-4.98816460687474,0.839115389962973,-0.668216401580017,2.50769219409273,-0.316408846048893,3.8544720454625,-3.01535665549953
"38",43.79,367535,7745,1075,161579,5714,2784,60060,0.185275156892319,1.02794321081514,1.02844105419942,5.61650734072418,0.220735823765397,2.71436289596558,0.125172600373626,3.05348526883537,-0.806285809509069,-2.78101262179828,2.23166090376975,-1.11041397956932,-1.82944454090573,1.24201077917728,0.606001398204758,0.0127701601999697,0.0017724883427976,0.266415715293854,0.00942139385185625,0.00459033260125443,0.0990285115055104,2,331323,458555,-3.85977107834444,-5.01267352556802,0.821824365065622,-0.719030561336408,2.50934592512605,-0.324986510502427,3.85977107834444,-3.03794671327882
"39",44.29,380435,8037,1111,168799,5694,2795,60831,0.230196707775116,1.03044830404367,1.03113738076419,6.04697166869709,0.220676638588309,2.71812142181396,0.126648027673364,3.06493176261806,-0.792327693002279,-2.77112306157537,2.25232508574083,-1.13697058337701,-1.8485514656258,1.23171595522158,0.606075813045044,0.0128038464111951,0.00176994816011419,0.268915823113516,0.00907118345966717,0.00445274987175443,0.0969106359387098,2,332495,470242,-3.85725945562034,-5.0234481473162,0.812606676877226,-0.711580882248783,2.51099781070891,-0.346622633420033,3.85725945562034,-3.04465277874311
"40",44.79,377406,8704,814,167420,6081,2868,56547,0.234558294147222,1.03463549482969,1.0342614909083,6.76648032700713,0.220617453411221,2.72187994766235,0.128123454973102,3.08965422205105,-0.679884618894633,-3.04946222198782,2.27683831622369,-1.03849815287025,-1.79005238627085,1.19140484174881,0.608876484254001,0.0140423335054208,0.00131324212700052,0.270101961796593,0.00981059628291172,0.00462700051626226,0.091228381517811,2,348651,476719,-3.76953884094568,-5.32630053821151,0.812815905827356,-0.751554233400599,2.5126478561787,-0.312855796900286,3.76953884094568,-2.95672293511832
"41",45.29,351820,7517,863,161485,5451,2570,53326,0.233118757874191,1.03541709598981,1.03474918486608,6.90078727187476,0.220558268234134,2.72563847351074,0.12959888227284,3.08690718564782,-0.759045373327609,-2.92355308342165,2.30819976356926,-1.0804134174408,-1.83230659661581,1.20021152158878,0.603431715583364,0.0128929458417377,0.00148019319694288,0.276974505687509,0.00934940106203433,0.00440799132809177,0.0914632473003197,2,338302,458204,-3.84595255897543,-5.23175284699091,0.778707422078559,-0.751893179175016,2.51429606685087,-0.303375512111908,3.84595255897543,-3.06724513689687
"42",45.79,342917,6550,909,154197,5398,2890,53463,0.247982740366131,1.03019367764483,1.03051575301019,6.00321777546443,0.220499083057046,2.72939699935913,0.131074309572577,3.06805284273545,-0.889970542993545,-2.86484577744536,2.26879541304635,-1.08340707804489,-1.70817909051636,1.20955423321837,0.605513804818443,0.0115658174472563,0.00160508825336733,0.272277000444975,0.00953164619546408,0.00510308586604135,0.0944035569744528,2,336774,457259,-3.958023385729,-5.13364119049171,0.799257429689106,-0.624772012471472,2.51594244801913,-0.305837887725418,3.958023385729,-3.15876595603989
"43",46.29,356575,6762,1063,162103,5609,3224,56992,0.235905764055244,1.02387739040175,1.0250954,4.91785443951608,0.220439897879958,2.73315552520752,0.132549736872315,3.0372450938384,-0.927980798285389,-2.77820440321127,2.24893243309368,-1.11492705204488,-1.6686766779267,1.20361140453617,0.601989100633433,0.0114159722316014,0.00179461379505949,0.273671006604449,0.00946941559406275,0.00544293026836482,0.0962169608730298,2,334432,457150,-3.96522589212379,-5.02713683630495,0.788312660744724,-0.553749625881818,2.5175870049555,-0.312577994198342,3.96522589212379,-3.17691323137907
"44",46.79,379022,5784,1127,165642,5253,2886,59163,0.261854373170083,1.02655081482242,1.0263237774294,5.37724406762396,0.22038071270287,2.73691405105591,0.134025164172053,3.12030211480436,-1.06219665123031,-2.69773290102914,2.29253669689587,-1.15849279411495,-1.7574206757351,1.26300421040927,0.612435104229112,0.00934596050588405,0.00182104036827997,0.267649306728154,0.00848795479554095,0.00466328527316413,0.0955973480998648,2,330208,459157,-4.18249876603468,-4.990269597925,0.827765417908498,-0.598927881620145,2.51922974291047,-0.329669440572467,4.18249876603468,-3.35473334812618
"45",47.29,380924,8005,1084,161899,5339,2054,59900,0.274206405820247,1.02990181010917,1.02973209482824,5.953064527208,0.220321527525783,2.7406725769043,0.135500591471791,3.13148548019364,-0.731048053520965,-2.73045649695219,2.27585828404262,-1.13607603045159,-2.09132528846328,1.28156210515176,0.615182370943387,0.012927867184535,0.00175063185859287,0.261462681987387,0.00862234639578169,0.00331715667670642,0.0967369449536099,2,352963,475995,-3.86253353371461,-5.0063147809948,0.855627196151028,-0.955249258011683,2.52087066711308,-0.299044114398862,3.86253353371461,-3.00690633756358
"46",47.79,349713,8611,1191,148155,5071,1939,56480,0.225271302753381,1.03109755958079,1.03149200293013,6.15853691716177,0.220262342348695,2.74443110275269,0.136976018771529,3.07099816188908,-0.633074200496447,-2.61132136583731,2.21214436681772,-1.16257661939759,-2.12394227994996,1.24777193697451,0.612285524196372,0.0150763358778626,0.00208523005812732,0.25939316478745,0.00887842285874361,0.00339484557742139,0.0988864766440227,2,357916,473557,-3.70407236238553,-4.82346573265504,0.858853795071357,-0.961365660552367,2.5225097827711,-0.279973963531205,3.70407236238553,-2.84521856731417
"47",48.29,360026,8255,1291,145616,5220,2337,55851,0.220092981989173,1.03443656276274,1.0318630441805,6.73229670559935,0.220203157171607,2.74818962860107,0.138451446071267,3.06368505848659,-0.711672115205796,-2.56707408071338,2.15848182725711,-1.16999379068334,-1.97362313702117,1.20019623787998,0.622240734467573,0.0142672953148656,0.00223126326486875,0.251671287046575,0.00902183907251346,0.00403908772269425,0.0965284931109099,2,358670,471837,-3.77535717369239,-4.72555590797049,0.905203231229479,-0.803629346337827,2.52414709507107,-0.274230841268535,3.77535717369239,-2.87015394246291
