"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Mn_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"425",562.29,412741,8648,1595,153462,2405,19723,190537,4249,2673,66484,1342,372,5383,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.68397037645181,-0.181521820807103,-1.8719761649072,2.69460307823269,-1.46129999758629,0.642935566277356,2.91099650028516,-0.892166240011336,-1.35564846398723,1.85811141606485,-2.04468886259452,-3.327711325853,-0.65560406156519,0.474625523508131,0.00994464210557788,0.00183414710434745,0.176471399954463,0.00276559485012891,0.0226801776420343,0.219105258195015,0.00488607589114251,0.00307377756107882,0.0764523110253515,0.00154321342572682,0.000427776001766301,0.00619010273523655,NA,NA,NA,-3.86549219725891,-4.56657924313989,0.989367298219117,-2.05166751195534,-2.87612489903979,-3.35020713979788,-0.836491662167838,4.15590307581898,2.10423556386364,-0.463482223975893,2.62764930764531,NA
"426",562.79,416990,6531,1490,161382,2629,20924,200916,4418,2794,66493,1328,408,5464,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.68704800592005,-0.469454163855335,-1.94723811481849,2.73775999067714,-1.37941068902811,0.694882590732509,2.95687267548655,-0.86032712977793,-1.31853997394109,1.8510824441875,-2.06234018372161,-3.24250233935383,-0.647833112507367,0.467599720554809,0.00732366189823126,0.00167084002884161,0.18096879566075,0.00294807948713061,0.0234635280291825,0.22530100351325,0.00495420889088742,0.00313310539636475,0.0745631986830641,0.0014891782270481,0.000457518611924415,0.00612716101851717,NA,NA,NA,-4.15650216977539,-4.68499810549563,0.949288015242912,-2.04287739994463,-3.20721415453248,-3.38559310318451,-0.886677546489639,4.11717067970525,2.07429327976062,-0.458212844163155,2.62764930764531,NA
"427",563.29,413706,6646,1578,159388,2688,21395,195890,4454,2929,66718,1207,435,5344,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.67309250365318,-0.458047903039842,-1.89590485054856,2.71927840824136,-1.36326565031134,0.711094176896536,2.92549020422306,-0.858260504137068,-1.27740200512665,1.84841170860977,-2.16392513085685,-3.1844723208657,-0.6760886367379,0.468853484561038,0.00753191942682161,0.00178834921088241,0.180634603310599,0.00304631348469703,0.02424697805249,0.222002361799592,0.00504772331132463,0.00331943906126399,0.0756115859642919,0.00136789448512996,0.000492985999197623,0.00605636133267149,NA,NA,NA,-4.13114040669303,-4.61518325878992,0.953814095411827,-2.00818423134482,-3.1773263112812,-3.39536704497926,-0.870866699631585,4.0825440585527,2.07435982720788,-0.41914150098958,2.62764930764531,NA
"428",563.79,404123,6232,1308,166670,2806,22804,208966,4678,2739,65752,1361,439,5282,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.64768686573813,-0.524335112762965,-2.08553316829641,2.76198338822267,-1.32227243965114,0.772903537837923,2.98813913797383,-0.811161753169425,-1.34643953105047,1.83185766751479,-2.04581269766208,-3.17728828723838,-0.689727607456472,0.452464284114828,0.00697747324107663,0.00146446325406422,0.186607102870706,0.00314165435084419,0.0255318196067894,0.233962559899682,0.00523758341170675,0.00306663979578127,0.0736172690223476,0.00152380312597967,0.000491513278695866,0.00591383402749787,NA,NA,NA,-4.17202197850109,-4.84751655651908,0.885703477515456,-1.98907985038475,-3.28631850098564,-3.45171099567914,-0.930125720707886,4.08425582787382,2.09517597748907,-0.535277777881046,2.62764930764531,NA
"429",564.29,410709,7102,1138,176165,2863,24524,215839,4753,3290,66584,1181,360,5860,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.65126973913262,-0.406238760874593,-2.23734285969135,2.804805860464,-1.31474516927951,0.833037034504952,3.0079175639917,-0.807839197763617,-1.17572763061821,1.8318491130483,-2.20025365818026,-3.38826644292747,-0.598465591806568,0.446244328355614,0.00771647862594093,0.00123646193696434,0.191407132799054,0.00311071223684439,0.0266458633937729,0.234513803174382,0.00516423865236514,0.00357465709368427,0.0723449750534569,0.00128318237922222,0.000391147888670619,0.00636701841002729,NA,NA,NA,-4.05750850000721,-5.04214872015535,0.846463878668615,-1.97176882595905,-3.2110446213386,-3.40327145227057,-0.972956747415698,4.11955102974351,2.14778220378446,-0.367888432854592,2.62764930764531,NA
"430",564.79,398683,6993,1299,163107,3039,23106,212666,4773,3256,64769,1127,492,5681,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.60646410317358,-0.436792863007575,-2.12010777404084,2.71270391543163,-1.27017399779465,0.758389812331522,2.97802034814622,-0.818727473705545,-1.20120306358901,1.78912458209977,-2.26214327667167,-3.09097907421913,-0.644575238154315,0.44846685736976,0.00786622136782037,0.00146120714382935,0.183474298389972,0.00341848230184558,0.0259912642535189,0.23922176939924,0.00536900823517898,0.00366257926120737,0.0728567555802027,0.00126772936958867,0.000553436423990794,0.00639039090384492,NA,NA,NA,-4.04325696618116,-4.83281168947247,0.893760187741956,-1.95431410310011,-3.1494967784392,-3.35727915358594,-0.923579333331859,3.98287791322628,2.02856381012617,-0.382475589883466,2.62764930764531,NA
"431",565.29,397139,6539,1406,158844,2848,23105,209219,4771,3156,64892,1427,434,5336,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.60884671879432,-0.497655377978527,-2.03469083316919,2.69248296196197,-1.32882263300794,0.764609417764564,2.96794192368875,-0.812883700023696,-1.22613422357404,1.79728472299049,-2.01986528806297,-3.2101503714394,-0.700963317944343,0.451748119702064,0.00743815378175349,0.00159933387630301,0.180686052807593,0.00323961797987979,0.0262820833655627,0.23798793333303,0.00542704262008654,0.00358996992433308,0.0738150596735812,0.00162322150887937,0.000493677739911457,0.00606973368702196,NA,NA,NA,-4.10650209677285,-4.72717379513116,0.916363756832356,-1.9278735441974,-3.1901383399405,-3.39344627990631,-0.895198238971482,4.02130559496991,2.0934320507725,-0.413250523550342,2.62764930764531,NA
"432",565.79,399128,6879,1360,157363,2831,22259,204509,4616,3231,64545,1308,411,5545,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.62699751435691,-0.433811360548129,-2.05479995334405,2.6962705853724,-1.32165464696224,0.740461768116467,2.9583273312024,-0.832756123886207,-1.18949296624964,1.80507800186667,-2.093785400057,-3.25144671757791,-0.649388032289676,0.45667602990898,0.00787084446529403,0.00155609077959004,0.180052289226932,0.00323918602722015,0.0254684004874226,0.233996006796455,0.00528155517543207,0.0036968597859231,0.0738513818887052,0.00149659319095865,0.000470259787067284,0.00634450248001968,NA,NA,NA,-4.06080887490504,-4.75107053871644,0.93072692898451,-1.95580881725593,-3.13008194592053,-3.34565861766207,-0.891192583505732,4.01792523233464,2.06211641507871,-0.356736842363437,2.62764930764531,NA
"433",566.29,402242,6637,1512,152576,2751,21991,203606,4555,2525,64403,1223,390,5422,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.66571663187242,-0.438677211509238,-1.91790398791568,2.69632556688975,-1.31937278373059,0.759296013075685,2.98484948811726,-0.815111734961104,-1.4050962029457,1.83382295020322,-2.13003040896799,-3.27294580553147,-0.640872514596552,0.462435892866792,0.00763020027982383,0.00173826470138521,0.175408382988459,0.0031626760539092,0.0252818644498427,0.234074816660209,0.00523663737751959,0.00290285606547464,0.0740406491820844,0.0014060170170596,0.000448361926944597,0.00623338043049643,NA,NA,NA,-4.10439384338166,-4.61422955480543,0.969391064982673,-1.93702955381406,-3.13500277839899,-3.3371980814863,-0.862502616686529,4.01569835062034,2.07866879680627,-0.589984467984598,2.62764930764531,NA
"434",566.79,403239,7828,1675,148642,2647,21151,196408,4214,3058,66781,1266,441,5488,0.284429065743945,1.045592491,1.045847199,8.6492829067021,0.227235332131386,3.14520859718323,0.263496935367584,3.6335904795729,-0.308231909163224,-1.85012579342002,2.63560177160626,-1.39251203545209,0.685748227001383,2.91425516959129,-0.927526643315057,-1.24817785119018,1.83547965024961,-2.13007663497507,-3.18464936223234,-0.66337506827347,0.467340335033923,0.00907238670526796,0.00194126823343432,0.172271040450235,0.00306778329188098,0.02451329218231,0.227630215637234,0.00488388318548789,0.00354411836289083,0.0773969157593894,0.00146725109464349,0.000511104054295244,0.00636040600900748,NA,NA,NA,-3.94182238873613,-4.48572756502629,0.997988707966643,-1.94985354460488,-2.94383368076949,-3.29897683987973,-0.800122121356649,4.02811380705835,2.07826026245347,-0.320651207875127,2.62764930764531,NA
